"X","module","Gene.stable.ID","corr","Gene.name","tf_member","member"
1041,"brown4","ENSGALG00000011635",-0.0241023482926263,"TFCP2L1","brown4_ENSGALG00000011635","no"
1042,"magenta","ENSGALG00000011635",-0.0282804375466035,"TFCP2L1","magenta_ENSGALG00000011635","no"
1043,"brown4","ENSGALG00000012049",0.011979709005339,"ZNF148","brown4_ENSGALG00000012049","no"
1044,"magenta","ENSGALG00000012049",-0.0358782665289556,"ZNF148","magenta_ENSGALG00000012049","no"
1045,"brown4","ENSGALG00000042389",0.025099311004584,"EN1","brown4_ENSGALG00000042389","no"
1046,"magenta","ENSGALG00000042389",0.00451860568167104,"EN1","magenta_ENSGALG00000042389","no"
1047,"brown4","ENSGALG00000040465",-0.109456881660073,"ZEB2","brown4_ENSGALG00000040465","no"
1048,"magenta","ENSGALG00000040465",-0.185911765873038,"ZEB2","magenta_ENSGALG00000040465","no"
1049,"brown4","ENSGALG00000012449",-0.0241387493841702,"MBD5","brown4_ENSGALG00000012449","no"
1050,"magenta","ENSGALG00000012449",-0.0104991837296901,"MBD5","magenta_ENSGALG00000012449","no"
1051,"brown4","ENSGALG00000012538",0.0244254153805493,"NR4A2","brown4_ENSGALG00000012538","no"
1052,"magenta","ENSGALG00000012538",0.0186945761530307,"NR4A2","magenta_ENSGALG00000012538","no"
1053,"brown4","ENSGALG00000012579",0.0899619083476524,"BAZ2B","brown4_ENSGALG00000012579","no"
1054,"magenta","ENSGALG00000012579",-0.0410558588784516,"BAZ2B","magenta_ENSGALG00000012579","no"
1055,"brown4","ENSGALG00000002686",0.0153921915862081,"ECD","brown4_ENSGALG00000002686","no"
1056,"magenta","ENSGALG00000002686",-0.0129231852500376,"ECD","magenta_ENSGALG00000002686","no"
1057,"brown4","ENSGALG00000002703",-0.0172439314605073,"TFAM","brown4_ENSGALG00000002703","no"
1058,"magenta","ENSGALG00000002703",0.0489671286917076,"TFAM","magenta_ENSGALG00000002703","no"
1059,"brown4","ENSGALG00000040971",-0.103865588452901,"EGR2","brown4_ENSGALG00000040971","no"
1060,"magenta","ENSGALG00000040971",-0.0235523882198195,"EGR2","magenta_ENSGALG00000040971","no"
1061,"brown4","ENSGALG00000002967",-0.0131383525090592,"ZNF365","brown4_ENSGALG00000002967","no"
1062,"magenta","ENSGALG00000002967",-0.0108385262245137,"ZNF365","magenta_ENSGALG00000002967","no"
1063,"brown4","ENSGALG00000031534",0.0191786848215236,"ARID5B","brown4_ENSGALG00000031534","no"
1064,"magenta","ENSGALG00000031534",0.0109445504410309,"ARID5B","magenta_ENSGALG00000031534","no"
1065,"brown4","ENSGALG00000003533",-0.000668897538257483,"ZNF511","brown4_ENSGALG00000003533","no"
1066,"magenta","ENSGALG00000003533",-0.0159790069780243,"ZNF511","magenta_ENSGALG00000003533","no"
1067,"brown4","ENSGALG00000052760",-0.00741789556750207,"ATOH7","brown4_ENSGALG00000052760","no"
1068,"magenta","ENSGALG00000052760",0.0033393414032398,"ATOH7","magenta_ENSGALG00000052760","no"
1069,"brown4","ENSGALG00000004850",0.132568286592706,"ZMIZ1","brown4_ENSGALG00000004850","no"
1070,"magenta","ENSGALG00000004850",0.0329538184111485,"ZMIZ1","magenta_ENSGALG00000004850","no"
1071,"brown4","ENSGALG00000051505",0.254477651287351,"ZNF503","brown4_ENSGALG00000051505","no"
1072,"magenta","ENSGALG00000051505",0.363558577877678,"ZNF503","magenta_ENSGALG00000051505","no"
1073,"brown4","ENSGALG00000005613",0.0362691326866468,"ENSGALG00000005613","brown4_ENSGALG00000005613","no"
1074,"magenta","ENSGALG00000005613",0.0542067765223925,"ENSGALG00000005613","magenta_ENSGALG00000005613","no"
1075,"brown4","ENSGALG00000005653",-0.00326933339714956,"NFKB2","brown4_ENSGALG00000005653","no"
1076,"magenta","ENSGALG00000005653",0.00457468002274739,"NFKB2","magenta_ENSGALG00000005653","no"
1077,"brown4","ENSGALG00000005689",0.218341053416704,"PAX2","brown4_ENSGALG00000005689","no"
1078,"magenta","ENSGALG00000005689",-0.136917904547904,"PAX2","magenta_ENSGALG00000005689","no"
1079,"brown4","ENSGALG00000005975",-0.3675506266148,"ZNF488","brown4_ENSGALG00000005975","no"
1080,"magenta","ENSGALG00000005975",-0.24246485219366,"ZNF488","magenta_ENSGALG00000005975","no"
1081,"brown4","ENSGALG00000030822",0.0435685105266359,"DRGX","brown4_ENSGALG00000030822","no"
1082,"magenta","ENSGALG00000030822",-0.0318950780977586,"DRGX","magenta_ENSGALG00000030822","no"
1083,"brown4","ENSGALG00000030008",-0.0984399024766362,"HHEX","brown4_ENSGALG00000030008","no"
1084,"magenta","ENSGALG00000030008",-0.0483824013035342,"HHEX","magenta_ENSGALG00000030008","no"
1085,"brown4","ENSGALG00000006966",-0.00896986017507642,"ZNF518A","brown4_ENSGALG00000006966","no"
1086,"magenta","ENSGALG00000006966",0.0225199406282484,"ZNF518A","magenta_ENSGALG00000006966","no"
1087,"brown4","ENSGALG00000028512",-0.0548561908416888,"LCOR","brown4_ENSGALG00000028512","no"
1088,"magenta","ENSGALG00000028512",-0.0397466070983942,"LCOR","magenta_ENSGALG00000028512","no"
1089,"brown4","ENSGALG00000034189",0.0594517397529842,"LBX1","brown4_ENSGALG00000034189","no"
1090,"magenta","ENSGALG00000034189",-0.0357947797908004,"LBX1","magenta_ENSGALG00000034189","no"
1091,"brown4","ENSGALG00000007831",0.00117193620103068,"TLX1","brown4_ENSGALG00000007831","no"
1092,"magenta","ENSGALG00000007831",-0.0120977042277978,"TLX1","magenta_ENSGALG00000007831","no"
1093,"brown4","ENSGALG00000023612",-0.00844471999456014,"LZTS2","brown4_ENSGALG00000023612","no"
1094,"magenta","ENSGALG00000023612",0.00189099240187429,"LZTS2","magenta_ENSGALG00000023612","no"
1095,"brown4","ENSGALG00000008555",0.0566866041606285,"MXI1","brown4_ENSGALG00000008555","no"
1096,"magenta","ENSGALG00000008555",0.00558741844220402,"MXI1","magenta_ENSGALG00000008555","no"
1097,"brown4","ENSGALG00000008883",-0.363059971413803,"TCF7L2","brown4_ENSGALG00000008883","no"
1098,"magenta","ENSGALG00000008883",-0.175817619656878,"TCF7L2","magenta_ENSGALG00000008883","no"
1099,"brown4","ENSGALG00000009261",-0.0114515748023614,"VAX1","brown4_ENSGALG00000009261","no"
1100,"magenta","ENSGALG00000009261",-0.00289253632146828,"VAX1","magenta_ENSGALG00000009261","no"
1101,"brown4","ENSGALG00000009302",-0.0266921726397726,"EMX2","brown4_ENSGALG00000009302","no"
1102,"magenta","ENSGALG00000009302",-0.00803910734272238,"EMX2","magenta_ENSGALG00000009302","no"
1103,"brown4","ENSGALG00000032289",0.0112665387128733,"IKZF5","brown4_ENSGALG00000032289","no"
1104,"magenta","ENSGALG00000032289",0.0230526774879861,"IKZF5","magenta_ENSGALG00000032289","no"
1105,"brown4","ENSGALG00000023415",0.0157043512568806,"HMX3","brown4_ENSGALG00000023415","no"
1106,"magenta","ENSGALG00000023415",-0.00704258607289489,"HMX3","magenta_ENSGALG00000023415","no"
1107,"brown4","ENSGALG00000030875",0.0160319753083313,"HMX2","brown4_ENSGALG00000030875","no"
1108,"magenta","ENSGALG00000030875",-0.00415495023974557,"HMX2","magenta_ENSGALG00000030875","no"
1109,"brown4","ENSGALG00000050402",0.00296461983110882,"NKX1-2","brown4_ENSGALG00000050402","no"
1110,"magenta","ENSGALG00000050402",0.00352548034811853,"NKX1-2","magenta_ENSGALG00000050402","no"
1111,"brown4","ENSGALG00000010461",0.298056185204953,"EBF3","brown4_ENSGALG00000010461","no"
1112,"magenta","ENSGALG00000010461",-0.172958396875238,"EBF3","magenta_ENSGALG00000010461","no"
1113,"brown4","ENSGALG00000010500",-0.190188722503614,"NKX6-2","brown4_ENSGALG00000010500","no"
1114,"magenta","ENSGALG00000010500",-0.143308369667572,"NKX6-2","magenta_ENSGALG00000010500","no"
1115,"brown4","ENSGALG00000017376",-0.0679371697148345,"ENSGALG00000017376","brown4_ENSGALG00000017376","no"
1116,"magenta","ENSGALG00000017376",-0.0522840838597109,"ENSGALG00000017376","magenta_ENSGALG00000017376","no"
1117,"brown4","ENSGALG00000002182",0.0111949390752463,"NR5A2","brown4_ENSGALG00000002182","no"
1118,"magenta","ENSGALG00000002182",-0.01360907056125,"NR5A2","magenta_ENSGALG00000002182","no"
1119,"brown4","ENSGALG00000002223",0.0151262773938256,"LHX9","brown4_ENSGALG00000002223","no"
1120,"magenta","ENSGALG00000002223",-0.000957120780516435,"LHX9","magenta_ENSGALG00000002223","no"
1121,"brown4","ENSGALG00000002305",0.0599057692710635,"ZBTB41","brown4_ENSGALG00000002305","no"
1122,"magenta","ENSGALG00000002305",-0.031515702070577,"ZBTB41","magenta_ENSGALG00000002305","no"
1123,"brown4","ENSGALG00000032278",0.0289872557456384,"ATF6","brown4_ENSGALG00000032278","no"
1124,"magenta","ENSGALG00000032278",-0.0181220696923485,"ATF6","magenta_ENSGALG00000032278","no"
1125,"brown4","ENSGALG00000002803",0.0238719683288033,"MTA1","brown4_ENSGALG00000002803","no"
1126,"magenta","ENSGALG00000002803",-0.0147437722096669,"MTA1","magenta_ENSGALG00000002803","no"
1127,"brown4","ENSGALG00000003324",0.0173718650495734,"PRRX1","brown4_ENSGALG00000003324","no"
1128,"magenta","ENSGALG00000003324",-0.0137533749677361,"PRRX1","magenta_ENSGALG00000003324","no"
1129,"brown4","ENSGALG00000040730",-0.0186888683353248,"RXRG","brown4_ENSGALG00000040730","no"
1130,"magenta","ENSGALG00000040730",0.00202743576091104,"RXRG","magenta_ENSGALG00000040730","no"
1131,"brown4","ENSGALG00000003424",0.28744446180121,"LMX1A","brown4_ENSGALG00000003424","no"
1132,"magenta","ENSGALG00000003424",0.387004580381593,"LMX1A","magenta_ENSGALG00000003424","no"
1133,"brown4","ENSGALG00000003429",0.267077777800761,"PBX1","brown4_ENSGALG00000003429","no"
1134,"magenta","ENSGALG00000003429",0.499820062409382,"PBX1","magenta_ENSGALG00000003429","no"
1135,"brown4","ENSGALG00000004597",0.00503360279089486,"ZBTB37","brown4_ENSGALG00000004597","no"
1136,"magenta","ENSGALG00000004597",-0.0131733014589925,"ZBTB37","magenta_ENSGALG00000004597","no"
1137,"brown4","ENSGALG00000034253",-0.0442459618457434,"ZNF644","brown4_ENSGALG00000034253","no"
1138,"magenta","ENSGALG00000034253",-0.0278746253119173,"ZNF644","magenta_ENSGALG00000034253","no"
1139,"brown4","ENSGALG00000040069",0.00782307891983136,"BARHL2","brown4_ENSGALG00000040069","no"
1140,"magenta","ENSGALG00000040069",-0.00686407141824602,"BARHL2","magenta_ENSGALG00000040069","no"
1141,"brown4","ENSGALG00000006113",0.0315599950534386,"ZNF326","brown4_ENSGALG00000006113","no"
1142,"magenta","ENSGALG00000006113",0.0109551735918749,"ZNF326","magenta_ENSGALG00000006113","no"
1143,"brown4","ENSGALG00000008988",0.0302877888916868,"ZZZ3","brown4_ENSGALG00000008988","no"
1144,"magenta","ENSGALG00000008988",-0.00937038334456963,"ZZZ3","magenta_ENSGALG00000008988","no"
1145,"brown4","ENSGALG00000010228",-0.00060969932789522,"TOE1","brown4_ENSGALG00000010228","no"
1146,"magenta","ENSGALG00000010228",0.0259073297925886,"TOE1","magenta_ENSGALG00000010228","no"
1147,"brown4","ENSGALG00000010276",-0.0121527244350744,"GPBP1L1","brown4_ENSGALG00000010276","no"
1148,"magenta","ENSGALG00000010276",0.00557820543619686,"GPBP1L1","magenta_ENSGALG00000010276","no"
1149,"brown4","ENSGALG00000010356",-0.0368697552466842,"RAD54L","brown4_ENSGALG00000010356","no"
1150,"magenta","ENSGALG00000010356",0.0187711186549543,"RAD54L","magenta_ENSGALG00000010356","no"
1151,"brown4","ENSGALG00000023296",-0.0873825920741712,"TAL1","brown4_ENSGALG00000023296","no"
1152,"magenta","ENSGALG00000023296",-0.0490531824353229,"TAL1","magenta_ENSGALG00000023296","no"
1153,"brown4","ENSGALG00000028153",-0.01394141064147,"ENSGALG00000028153","brown4_ENSGALG00000028153","no"
1154,"magenta","ENSGALG00000028153",-0.00423303532582659,"ENSGALG00000028153","magenta_ENSGALG00000028153","no"
1155,"brown4","ENSGALG00000031423",-0.0501566971809486,"DMRTA2","brown4_ENSGALG00000031423","no"
1156,"magenta","ENSGALG00000031423",-0.0807502964289779,"DMRTA2","magenta_ENSGALG00000031423","no"
1157,"brown4","ENSGALG00000010619",0.0435524422610569,"CC2D1B","brown4_ENSGALG00000010619","no"
1158,"magenta","ENSGALG00000010619",0.0684249731098684,"CC2D1B","magenta_ENSGALG00000010619","no"
1159,"brown4","ENSGALG00000029023",0.00467996776668181,"DMRTB1","brown4_ENSGALG00000029023","no"
1160,"magenta","ENSGALG00000029023",0.0151298885116226,"DMRTB1","magenta_ENSGALG00000029023","no"
1161,"brown4","ENSGALG00000010721",0.0704626620955466,"GLIS1","brown4_ENSGALG00000010721","no"
1162,"magenta","ENSGALG00000010721",0.0471104035569117,"GLIS1","magenta_ENSGALG00000010721","no"
1163,"brown4","ENSGALG00000010869",0.00514704514306636,"MYSM1","brown4_ENSGALG00000010869","no"
1164,"magenta","ENSGALG00000010869",-0.034250001739121,"MYSM1","magenta_ENSGALG00000010869","no"
1165,"brown4","ENSGALG00000010870",-0.0920181781110274,"JUN","brown4_ENSGALG00000010870","no"
1166,"magenta","ENSGALG00000010870",0.0328240395777206,"JUN","magenta_ENSGALG00000010870","no"
1167,"brown4","ENSGALG00000010924",0.403342016858715,"NFIA","brown4_ENSGALG00000010924","no"
1168,"magenta","ENSGALG00000010924",0.330053924581748,"NFIA","magenta_ENSGALG00000010924","no"
1169,"brown4","ENSGALG00000011118",-0.0145024682664978,"MIER1","brown4_ENSGALG00000011118","no"
1170,"magenta","ENSGALG00000011118",0.040040854730647,"MIER1","magenta_ENSGALG00000011118","no"
1171,"brown4","ENSGALG00000011369",0.0199379549669425,"LHX8","brown4_ENSGALG00000011369","no"
1172,"magenta","ENSGALG00000011369",-0.0059253976146567,"LHX8","magenta_ENSGALG00000011369","no"
1173,"brown4","ENSGALG00000006597",-0.0140809697672156,"ENSGALG00000006597","brown4_ENSGALG00000006597","no"
1174,"magenta","ENSGALG00000006597",6.00501621432829e-06,"ENSGALG00000006597","magenta_ENSGALG00000006597","no"
1175,"brown4","ENSGALG00000037352",0.0192575107902975,"SOX14","brown4_ENSGALG00000037352","no"
1176,"magenta","ENSGALG00000037352",-0.0130873770245047,"SOX14","magenta_ENSGALG00000037352","no"
1177,"brown4","ENSGALG00000006453",0.147227279971253,"TF","brown4_ENSGALG00000006453","no"
1178,"magenta","ENSGALG00000006453",0.191468178777212,"TF","magenta_ENSGALG00000006453","no"
1179,"brown4","ENSGALG00000006283",0.0368419510226418,"THAP4","brown4_ENSGALG00000006283","no"
1180,"magenta","ENSGALG00000006283",0.0316567838135784,"THAP4","magenta_ENSGALG00000006283","no"
1181,"brown4","ENSGALG00000005768",-0.425617555674269,"ETV5","brown4_ENSGALG00000005768","no"
1182,"magenta","ENSGALG00000005768",-0.314228137228215,"ETV5","magenta_ENSGALG00000005768","no"
1183,"brown4","ENSGALG00000028415",-0.00718429731556562,"ENSGALG00000028415","brown4_ENSGALG00000028415","no"
1184,"magenta","ENSGALG00000028415",-0.0197998796280431,"ENSGALG00000028415","magenta_ENSGALG00000028415","no"
1185,"brown4","ENSGALG00000048261",0.124230882497823,"HES6","brown4_ENSGALG00000048261","no"
1186,"magenta","ENSGALG00000048261",-0.162497597437242,"HES6","magenta_ENSGALG00000048261","no"
1187,"brown4","ENSGALG00000029282",-0.00107439760758128,"FOXL2","brown4_ENSGALG00000029282","no"
1188,"magenta","ENSGALG00000029282",0.00111871504726562,"FOXL2","magenta_ENSGALG00000029282","no"
1189,"brown4","ENSGALG00000030944",0.388953789563164,"PAX3","brown4_ENSGALG00000030944","no"
1190,"magenta","ENSGALG00000030944",0.527739434667175,"PAX3","magenta_ENSGALG00000030944","yes"
1191,"brown4","ENSGALG00000036543",0.114960245095134,"ZBTB38","brown4_ENSGALG00000036543","no"
1192,"magenta","ENSGALG00000036543",0.0303240761801142,"ZBTB38","magenta_ENSGALG00000036543","no"
1193,"brown4","ENSGALG00000025759",-0.0575042457363732,"TFDP2","brown4_ENSGALG00000025759","no"
1194,"magenta","ENSGALG00000025759",0.032382974426163,"TFDP2","magenta_ENSGALG00000025759","no"
1195,"brown4","ENSGALG00000006805",0.0552304495309985,"PLSCR1","brown4_ENSGALG00000006805","no"
1196,"magenta","ENSGALG00000006805",0.0437201584292951,"PLSCR1","magenta_ENSGALG00000006805","no"
1197,"brown4","ENSGALG00000006810",0.275847398586233,"ZIC4","brown4_ENSGALG00000006810","no"
1198,"magenta","ENSGALG00000006810",0.195782289287897,"ZIC4","magenta_ENSGALG00000006810","no"
1199,"brown4","ENSGALG00000040532",0.664030783838719,"ZIC1","brown4_ENSGALG00000040532","yes"
1200,"magenta","ENSGALG00000040532",0.411605658480056,"ZIC1","magenta_ENSGALG00000040532","no"
1201,"brown4","ENSGALG00000028015",-0.133009808435178,"HES1","brown4_ENSGALG00000028015","no"
1202,"magenta","ENSGALG00000028015",-0.0168896583670135,"HES1","magenta_ENSGALG00000028015","no"
1203,"brown4","ENSGALG00000007324",0.0229664124974853,"TP63","brown4_ENSGALG00000007324","no"
1204,"magenta","ENSGALG00000007324",0.0622293478031851,"TP63","magenta_ENSGALG00000007324","no"
1205,"brown4","ENSGALG00000007357",0.118605577419065,"BCL6","brown4_ENSGALG00000007357","no"
1206,"magenta","ENSGALG00000007357",0.186227269583976,"BCL6","magenta_ENSGALG00000007357","no"
1207,"brown4","ENSGALG00000043460",-0.236307230094087,"SOX2","brown4_ENSGALG00000043460","no"
1208,"magenta","ENSGALG00000043460",0.0220370062504376,"SOX2","magenta_ENSGALG00000043460","no"
1209,"brown4","ENSGALG00000005944",0.0409868794215364,"ZNF639","brown4_ENSGALG00000005944","no"
1210,"magenta","ENSGALG00000005944",-0.00117000914903493,"ZNF639","magenta_ENSGALG00000005944","no"
1211,"brown4","ENSGALG00000040948",0.147712593041637,"ZMAT3","brown4_ENSGALG00000040948","no"
1212,"magenta","ENSGALG00000040948",0.0267008126321724,"ZMAT3","magenta_ENSGALG00000040948","no"
1213,"brown4","ENSGALG00000009409",0.00707692911969789,"ENSGALG00000009409","brown4_ENSGALG00000009409","no"
1214,"magenta","ENSGALG00000009409",-0.00361900237906157,"ENSGALG00000009409","magenta_ENSGALG00000009409","no"
1215,"brown4","ENSGALG00000032577",0.0422398660695499,"MECOM","brown4_ENSGALG00000032577","no"
1216,"magenta","ENSGALG00000032577",0.0631025392070155,"MECOM","magenta_ENSGALG00000032577","no"
1217,"brown4","ENSGALG00000039728",0.0165577256891923,"SHOX2","brown4_ENSGALG00000039728","no"
1218,"magenta","ENSGALG00000039728",-0.00124323455022096,"SHOX2","magenta_ENSGALG00000039728","no"
1219,"brown4","ENSGALG00000027591",0.0199882832218127,"TSC22D2","brown4_ENSGALG00000027591","no"
1220,"magenta","ENSGALG00000027591",-0.00269271180524839,"TSC22D2","magenta_ENSGALG00000027591","no"
1221,"brown4","ENSGALG00000031589",0.0610190171473692,"ZNF592","brown4_ENSGALG00000031589","no"
1222,"magenta","ENSGALG00000031589",0.0342123173625472,"ZNF592","magenta_ENSGALG00000031589","no"
1223,"brown4","ENSGALG00000040087",-0.00726808940672134,"ZNF609","brown4_ENSGALG00000040087","no"
1224,"magenta","ENSGALG00000040087",-0.0869711177383527,"ZNF609","magenta_ENSGALG00000040087","no"
1225,"brown4","ENSGALG00000002150",0.220311426679739,"CPEB1","brown4_ENSGALG00000002150","no"
1226,"magenta","ENSGALG00000002150",0.0920520738567433,"CPEB1","magenta_ENSGALG00000002150","no"
1227,"brown4","ENSGALG00000001376",0.086922804829268,"ARID3B","brown4_ENSGALG00000001376","no"
1228,"magenta","ENSGALG00000001376",-0.0361852925728602,"ARID3B","magenta_ENSGALG00000001376","no"
1229,"brown4","ENSGALG00000041641",0.0458837720891708,"HMG20A","brown4_ENSGALG00000041641","no"
1230,"magenta","ENSGALG00000041641",-0.0701824780287031,"HMG20A","magenta_ENSGALG00000041641","no"
1231,"brown4","ENSGALG00000003759",0.0200057893305367,"RORA","brown4_ENSGALG00000003759","no"
1232,"magenta","ENSGALG00000003759",-0.0546216270942622,"RORA","magenta_ENSGALG00000003759","no"
1233,"brown4","ENSGALG00000026590",0.132455304707514,"KLF13","brown4_ENSGALG00000026590","no"
1234,"magenta","ENSGALG00000026590",0.157521145215718,"KLF13","magenta_ENSGALG00000026590","no"
1235,"brown4","ENSGALG00000004304",0.243581248037477,"TCF12","brown4_ENSGALG00000004304","no"
1236,"magenta","ENSGALG00000004304",0.102898419680572,"TCF12","magenta_ENSGALG00000004304","no"
1237,"brown4","ENSGALG00000037723",0.0140688120700773,"ENSGALG00000037723","brown4_ENSGALG00000037723","no"
1238,"magenta","ENSGALG00000037723",8.81493217252021e-05,"ENSGALG00000037723","magenta_ENSGALG00000037723","no"
1239,"brown4","ENSGALG00000041896",0.036173957719033,"RFX7","brown4_ENSGALG00000041896","no"
1240,"magenta","ENSGALG00000041896",-0.0356742939168999,"RFX7","magenta_ENSGALG00000041896","no"
1241,"brown4","ENSGALG00000038618",0.0257708735923606,"ONECUT1","brown4_ENSGALG00000038618","no"
1242,"magenta","ENSGALG00000038618",-0.00880525274632186,"ONECUT1","magenta_ENSGALG00000038618","no"
1243,"brown4","ENSGALG00000032546",-0.00359430027818337,"MYEF2","brown4_ENSGALG00000032546","no"
1244,"magenta","ENSGALG00000032546",-0.0051848250872168,"MYEF2","magenta_ENSGALG00000032546","no"
1245,"brown4","ENSGALG00000023440",-0.0355190889493143,"GABPB1","brown4_ENSGALG00000023440","no"
1246,"magenta","ENSGALG00000023440",-0.0137929409588196,"GABPB1","magenta_ENSGALG00000023440","no"
1247,"brown4","ENSGALG00000006445",0.149135863168812,"ARNT2","brown4_ENSGALG00000006445","no"
1248,"magenta","ENSGALG00000006445",0.0153840201548007,"ARNT2","magenta_ENSGALG00000006445","no"
1249,"brown4","ENSGALG00000006505",0.455085618656233,"ZFAND6","brown4_ENSGALG00000006505","no"
1250,"magenta","ENSGALG00000006505",0.585099658126068,"ZFAND6","magenta_ENSGALG00000006505","yes"
1251,"brown4","ENSGALG00000007000",-0.134518865988115,"NR2F2","brown4_ENSGALG00000007000","no"
1252,"magenta","ENSGALG00000007000",-0.118150035500796,"NR2F2","magenta_ENSGALG00000007000","no"
1253,"brown4","ENSGALG00000032366",-0.0327158150609648,"MEF2A","brown4_ENSGALG00000032366","no"
1254,"magenta","ENSGALG00000032366",-0.0299202191344975,"MEF2A","magenta_ENSGALG00000032366","no"
1255,"brown4","ENSGALG00000014624",-0.00537256981412331,"CERS3","brown4_ENSGALG00000014624","no"
1256,"magenta","ENSGALG00000014624",-0.0124176352597299,"CERS3","magenta_ENSGALG00000014624","no"
1257,"brown4","ENSGALG00000025898",0.0723259847303176,"SMAD6","brown4_ENSGALG00000025898","no"
1258,"magenta","ENSGALG00000025898",0.0482129732757106,"SMAD6","magenta_ENSGALG00000025898","no"
1259,"brown4","ENSGALG00000035701",0.00741566654027093,"SMAD3","brown4_ENSGALG00000035701","no"
1260,"magenta","ENSGALG00000035701",0.109609815404194,"SMAD3","magenta_ENSGALG00000035701","no"
1261,"brown4","ENSGALG00000007970",0.0983019908829689,"PIAS1","brown4_ENSGALG00000007970","no"
1262,"magenta","ENSGALG00000007970",0.0919079964664824,"PIAS1","magenta_ENSGALG00000007970","no"
1263,"brown4","ENSGALG00000026467",-0.000572512030325107,"MESP1","brown4_ENSGALG00000026467","no"
1264,"magenta","ENSGALG00000026467",-0.0106255881572017,"MESP1","magenta_ENSGALG00000026467","no"
1265,"brown4","ENSGALG00000008275",-0.00574428145923073,"ENSGALG00000008275","brown4_ENSGALG00000008275","no"
1266,"magenta","ENSGALG00000008275",-0.0098553464877584,"ENSGALG00000008275","magenta_ENSGALG00000008275","no"
1267,"brown4","ENSGALG00000036163",-0.00400778964156712,"ZNF710","brown4_ENSGALG00000036163","no"
1268,"magenta","ENSGALG00000036163",0.01889361976658,"ZNF710","magenta_ENSGALG00000036163","no"
1269,"brown4","ENSGALG00000037455",0.0664179869926191,"PBRM1","brown4_ENSGALG00000037455","no"
1270,"magenta","ENSGALG00000037455",-0.0685416824286448,"PBRM1","magenta_ENSGALG00000037455","no"
1271,"brown4","ENSGALG00000004974",0.00456462504692352,"PPARG","brown4_ENSGALG00000004974","no"
1272,"magenta","ENSGALG00000004974",0.00803447957651018,"PPARG","magenta_ENSGALG00000004974","no"
1273,"brown4","ENSGALG00000004991",0.0110738200837777,"MKRN2","brown4_ENSGALG00000004991","no"
1274,"magenta","ENSGALG00000004991",0.0111751661932665,"MKRN2","magenta_ENSGALG00000004991","no"
1275,"brown4","ENSGALG00000005001",-0.0540472870169039,"CNBP","brown4_ENSGALG00000005001","no"
1276,"magenta","ENSGALG00000005001",0.122360453347079,"CNBP","magenta_ENSGALG00000005001","no"
1277,"brown4","ENSGALG00000035557",0.00700305397716588,"BARX1","brown4_ENSGALG00000035557","no"
1278,"magenta","ENSGALG00000035557",0.0124394138187961,"BARX1","magenta_ENSGALG00000035557","no"
1279,"brown4","ENSGALG00000005506",-0.0318197414056794,"HESX1","brown4_ENSGALG00000005506","no"
1280,"magenta","ENSGALG00000005506",-0.0224472839739282,"HESX1","magenta_ENSGALG00000005506","no"
1281,"brown4","ENSGALG00000005909",-0.00642127841040851,"GATA2","brown4_ENSGALG00000005909","no"
1282,"magenta","ENSGALG00000005909",-0.00271325194442788,"GATA2","magenta_ENSGALG00000005909","no"
1283,"brown4","ENSGALG00000036133",0.116217490453175,"KLF15","brown4_ENSGALG00000036133","no"
1284,"magenta","ENSGALG00000036133",0.152350552183788,"KLF15","magenta_ENSGALG00000036133","no"
1285,"brown4","ENSGALG00000030487",0.048345204763354,"ENSGALG00000030487","brown4_ENSGALG00000030487","no"
1286,"magenta","ENSGALG00000030487",0.028914744669863,"ENSGALG00000030487","magenta_ENSGALG00000030487","no"
1287,"brown4","ENSGALG00000013408",0.0341156018325276,"TMF1","brown4_ENSGALG00000013408","no"
1288,"magenta","ENSGALG00000013408",0.0126025777008081,"TMF1","magenta_ENSGALG00000013408","no"
1289,"brown4","ENSGALG00000039583",0.0516221735597695,"MITF","brown4_ENSGALG00000039583","no"
1290,"magenta","ENSGALG00000039583",-0.0054722982763237,"MITF","magenta_ENSGALG00000039583","no"
1291,"brown4","ENSGALG00000007769",-0.101286518687137,"FOXP1","brown4_ENSGALG00000007769","no"
1292,"magenta","ENSGALG00000007769",0.00686020817410038,"FOXP1","magenta_ENSGALG00000007769","no"
1293,"brown4","ENSGALG00000008308",0.12972999035611,"BHLHE40","brown4_ENSGALG00000008308","no"
1294,"magenta","ENSGALG00000008308",0.165060110314899,"BHLHE40","magenta_ENSGALG00000008308","no"
1295,"brown4","ENSGALG00000020747",0.0294135021840469,"MBD4","brown4_ENSGALG00000020747","no"
1296,"magenta","ENSGALG00000020747",0.0757597800550856,"MBD4","magenta_ENSGALG00000020747","no"
1297,"brown4","ENSGALG00000008519",0.0656985696513022,"NR2C2","brown4_ENSGALG00000008519","no"
1298,"magenta","ENSGALG00000008519",-0.0131371145637213,"NR2C2","magenta_ENSGALG00000008519","no"
1299,"brown4","ENSGALG00000000999",-0.0084959487282256,"ZNF319","brown4_ENSGALG00000000999","no"
1300,"magenta","ENSGALG00000000999",-0.017641290522771,"ZNF319","magenta_ENSGALG00000000999","no"
1301,"brown4","ENSGALG00000028900",-0.0465820070740983,"CENPT","brown4_ENSGALG00000028900","no"
1302,"magenta","ENSGALG00000028900",0.0427900092941858,"CENPT","magenta_ENSGALG00000028900","no"
